venue,asset,ladder,event,ticker,contract,settle_utc,strike_type,floor,cap,yes_bid,yes_ask,no_bid,no_ask,last,volume,open_interest,bid_depth,ask_depth
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B65750,"$65,700 to 65,799.99",2026-08-03T16:00:00Z,between,65700.0,65799.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B65850,"$65,800 to 65,899.99",2026-08-03T16:00:00Z,between,65800.0,65899.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B65950,"$65,900 to 65,999.99",2026-08-03T16:00:00Z,between,65900.0,65999.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B66050,"$66,000 to 66,099.99",2026-08-03T16:00:00Z,between,66000.0,66099.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B66150,"$66,100 to 66,199.99",2026-08-03T16:00:00Z,between,66100.0,66199.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B66250,"$66,200 to 66,299.99",2026-08-03T16:00:00Z,between,66200.0,66299.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B66350,"$66,300 to 66,399.99",2026-08-03T16:00:00Z,between,66300.0,66399.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B66450,"$66,400 to 66,499.99",2026-08-03T16:00:00Z,between,66400.0,66499.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B66550,"$66,500 to 66,599.99",2026-08-03T16:00:00Z,between,66500.0,66599.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B66650,"$66,600 to 66,699.99",2026-08-03T16:00:00Z,between,66600.0,66699.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B66750,"$66,700 to 66,799.99",2026-08-03T16:00:00Z,between,66700.0,66799.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B66850,"$66,800 to 66,899.99",2026-08-03T16:00:00Z,between,66800.0,66899.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B66950,"$66,900 to 66,999.99",2026-08-03T16:00:00Z,between,66900.0,66999.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B67050,"$67,000 to 67,099.99",2026-08-03T16:00:00Z,between,67000.0,67099.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B67150,"$67,100 to 67,199.99",2026-08-03T16:00:00Z,between,67100.0,67199.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B67250,"$67,200 to 67,299.99",2026-08-03T16:00:00Z,between,67200.0,67299.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B67350,"$67,300 to 67,399.99",2026-08-03T16:00:00Z,between,67300.0,67399.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B67450,"$67,400 to 67,499.99",2026-08-03T16:00:00Z,between,67400.0,67499.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B67550,"$67,500 to 67,599.99",2026-08-03T16:00:00Z,between,67500.0,67599.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B67650,"$67,600 to 67,699.99",2026-08-03T16:00:00Z,between,67600.0,67699.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B67750,"$67,700 to 67,799.99",2026-08-03T16:00:00Z,between,67700.0,67799.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B67850,"$67,800 to 67,899.99",2026-08-03T16:00:00Z,between,67800.0,67899.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B67950,"$67,900 to 67,999.99",2026-08-03T16:00:00Z,between,67900.0,67999.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B68050,"$68,000 to 68,099.99",2026-08-03T16:00:00Z,between,68000.0,68099.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B68150,"$68,100 to 68,199.99",2026-08-03T16:00:00Z,between,68100.0,68199.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B68250,"$68,200 to 68,299.99",2026-08-03T16:00:00Z,between,68200.0,68299.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B68350,"$68,300 to 68,399.99",2026-08-03T16:00:00Z,between,68300.0,68399.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B68450,"$68,400 to 68,499.99",2026-08-03T16:00:00Z,between,68400.0,68499.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B68550,"$68,500 to 68,599.99",2026-08-03T16:00:00Z,between,68500.0,68599.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B68650,"$68,600 to 68,699.99",2026-08-03T16:00:00Z,between,68600.0,68699.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B68750,"$68,700 to 68,799.99",2026-08-03T16:00:00Z,between,68700.0,68799.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B68850,"$68,800 to 68,899.99",2026-08-03T16:00:00Z,between,68800.0,68899.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B68950,"$68,900 to 68,999.99",2026-08-03T16:00:00Z,between,68900.0,68999.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B69050,"$69,000 to 69,099.99",2026-08-03T16:00:00Z,between,69000.0,69099.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B69150,"$69,100 to 69,199.99",2026-08-03T16:00:00Z,between,69100.0,69199.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B69250,"$69,200 to 69,299.99",2026-08-03T16:00:00Z,between,69200.0,69299.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B69350,"$69,300 to 69,399.99",2026-08-03T16:00:00Z,between,69300.0,69399.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B69450,"$69,400 to 69,499.99",2026-08-03T16:00:00Z,between,69400.0,69499.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B69550,"$69,500 to 69,599.99",2026-08-03T16:00:00Z,between,69500.0,69599.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B69650,"$69,600 to 69,699.99",2026-08-03T16:00:00Z,between,69600.0,69699.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B69750,"$69,700 to 69,799.99",2026-08-03T16:00:00Z,between,69700.0,69799.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B69850,"$69,800 to 69,899.99",2026-08-03T16:00:00Z,between,69800.0,69899.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B69950,"$69,900 to 69,999.99",2026-08-03T16:00:00Z,between,69900.0,69999.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B70050,"$70,000 to 70,099.99",2026-08-03T16:00:00Z,between,70000.0,70099.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B70150,"$70,100 to 70,199.99",2026-08-03T16:00:00Z,between,70100.0,70199.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B70250,"$70,200 to 70,299.99",2026-08-03T16:00:00Z,between,70200.0,70299.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B70350,"$70,300 to 70,399.99",2026-08-03T16:00:00Z,between,70300.0,70399.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B70450,"$70,400 to 70,499.99",2026-08-03T16:00:00Z,between,70400.0,70499.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B70550,"$70,500 to 70,599.99",2026-08-03T16:00:00Z,between,70500.0,70599.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B70650,"$70,600 to 70,699.99",2026-08-03T16:00:00Z,between,70600.0,70699.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B70750,"$70,700 to 70,799.99",2026-08-03T16:00:00Z,between,70700.0,70799.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B70850,"$70,800 to 70,899.99",2026-08-03T16:00:00Z,between,70800.0,70899.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B70950,"$70,900 to 70,999.99",2026-08-03T16:00:00Z,between,70900.0,70999.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B71050,"$71,000 to 71,099.99",2026-08-03T16:00:00Z,between,71000.0,71099.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B71150,"$71,100 to 71,199.99",2026-08-03T16:00:00Z,between,71100.0,71199.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B71250,"$71,200 to 71,299.99",2026-08-03T16:00:00Z,between,71200.0,71299.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B71350,"$71,300 to 71,399.99",2026-08-03T16:00:00Z,between,71300.0,71399.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B71450,"$71,400 to 71,499.99",2026-08-03T16:00:00Z,between,71400.0,71499.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B71550,"$71,500 to 71,599.99",2026-08-03T16:00:00Z,between,71500.0,71599.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B71650,"$71,600 to 71,699.99",2026-08-03T16:00:00Z,between,71600.0,71699.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B71750,"$71,700 to 71,799.99",2026-08-03T16:00:00Z,between,71700.0,71799.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B71850,"$71,800 to 71,899.99",2026-08-03T16:00:00Z,between,71800.0,71899.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B71950,"$71,900 to 71,999.99",2026-08-03T16:00:00Z,between,71900.0,71999.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B72050,"$72,000 to 72,099.99",2026-08-03T16:00:00Z,between,72000.0,72099.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B72150,"$72,100 to 72,199.99",2026-08-03T16:00:00Z,between,72100.0,72199.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-B72250,"$72,200 to 72,299.99",2026-08-03T16:00:00Z,between,72200.0,72299.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0312,KXBTC-26AUG0312-T72299.99,"$72,300 or above",2026-08-03T16:00:00Z,greater,72299.99,,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-T53250,"$53,249.99 or below",2026-08-03T21:00:00Z,less,,53250.0,0.0,0.01,0.99,1.0,0.01,93.51,93.51,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B53375,"$53,250 to 53,499.99",2026-08-03T21:00:00Z,between,53250.0,53499.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B53625,"$53,500 to 53,749.99",2026-08-03T21:00:00Z,between,53500.0,53749.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B53875,"$53,750 to 53,999.99",2026-08-03T21:00:00Z,between,53750.0,53999.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B54125,"$54,000 to 54,249.99",2026-08-03T21:00:00Z,between,54000.0,54249.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B54375,"$54,250 to 54,499.99",2026-08-03T21:00:00Z,between,54250.0,54499.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B54625,"$54,500 to 54,749.99",2026-08-03T21:00:00Z,between,54500.0,54749.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B54875,"$54,750 to 54,999.99",2026-08-03T21:00:00Z,between,54750.0,54999.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B55125,"$55,000 to 55,249.99",2026-08-03T21:00:00Z,between,55000.0,55249.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B55375,"$55,250 to 55,499.99",2026-08-03T21:00:00Z,between,55250.0,55499.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B55625,"$55,500 to 55,749.99",2026-08-03T21:00:00Z,between,55500.0,55749.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B55875,"$55,750 to 55,999.99",2026-08-03T21:00:00Z,between,55750.0,55999.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B56125,"$56,000 to 56,249.99",2026-08-03T21:00:00Z,between,56000.0,56249.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B56375,"$56,250 to 56,499.99",2026-08-03T21:00:00Z,between,56250.0,56499.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B56625,"$56,500 to 56,749.99",2026-08-03T21:00:00Z,between,56500.0,56749.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B56875,"$56,750 to 56,999.99",2026-08-03T21:00:00Z,between,56750.0,56999.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B57125,"$57,000 to 57,249.99",2026-08-03T21:00:00Z,between,57000.0,57249.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B57375,"$57,250 to 57,499.99",2026-08-03T21:00:00Z,between,57250.0,57499.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B57625,"$57,500 to 57,749.99",2026-08-03T21:00:00Z,between,57500.0,57749.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B57875,"$57,750 to 57,999.99",2026-08-03T21:00:00Z,between,57750.0,57999.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B58125,"$58,000 to 58,249.99",2026-08-03T21:00:00Z,between,58000.0,58249.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B58375,"$58,250 to 58,499.99",2026-08-03T21:00:00Z,between,58250.0,58499.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B58625,"$58,500 to 58,749.99",2026-08-03T21:00:00Z,between,58500.0,58749.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B58875,"$58,750 to 58,999.99",2026-08-03T21:00:00Z,between,58750.0,58999.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B59125,"$59,000 to 59,249.99",2026-08-03T21:00:00Z,between,59000.0,59249.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B59375,"$59,250 to 59,499.99",2026-08-03T21:00:00Z,between,59250.0,59499.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B59625,"$59,500 to 59,749.99",2026-08-03T21:00:00Z,between,59500.0,59749.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B59875,"$59,750 to 59,999.99",2026-08-03T21:00:00Z,between,59750.0,59999.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B60125,"$60,000 to 60,249.99",2026-08-03T21:00:00Z,between,60000.0,60249.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B60375,"$60,250 to 60,499.99",2026-08-03T21:00:00Z,between,60250.0,60499.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B60625,"$60,500 to 60,749.99",2026-08-03T21:00:00Z,between,60500.0,60749.99,0.0,0.01,0.99,1.0,0.02,13.95,13.95,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B60875,"$60,750 to 60,999.99",2026-08-03T21:00:00Z,between,60750.0,60999.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B61125,"$61,000 to 61,249.99",2026-08-03T21:00:00Z,between,61000.0,61249.99,0.0,0.01,0.99,1.0,0.05,18.6,18.6,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B61375,"$61,250 to 61,499.99",2026-08-03T21:00:00Z,between,61250.0,61499.99,0.0,0.02,0.98,1.0,0.06,15.5,15.5,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B61625,"$61,500 to 61,749.99",2026-08-03T21:00:00Z,between,61500.0,61749.99,0.0,0.02,0.98,1.0,0.07,13.28,13.28,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B61875,"$61,750 to 61,999.99",2026-08-03T21:00:00Z,between,61750.0,61999.99,0.0,0.01,0.99,1.0,0.01,8931.42,7941.42,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B62125,"$62,000 to 62,249.99",2026-08-03T21:00:00Z,between,62000.0,62249.99,0.0,0.03,0.97,1.0,0.02,4458.05,3244.44,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B62375,"$62,250 to 62,499.99",2026-08-03T21:00:00Z,between,62250.0,62499.99,0.0,0.01,0.99,1.0,0.01,1403.9,986.24,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B62625,"$62,500 to 62,749.99",2026-08-03T21:00:00Z,between,62500.0,62749.99,0.01,0.03,0.97,0.99,0.06,9425.1,5546.69,0,21332.76
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B62875,"$62,750 to 62,999.99",2026-08-03T21:00:00Z,between,62750.0,62999.99,0.05,0.08,0.92,0.95,0.06,3020.79,1390.55,6139.01,20567.510000000002
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B63125,"$63,000 to 63,249.99",2026-08-03T21:00:00Z,between,63000.0,63249.99,0.1,0.11,0.89,0.9,0.1,7693.75,3290.61,17071.01,15875.4
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B63375,"$63,250 to 63,499.99",2026-08-03T21:00:00Z,between,63250.0,63499.99,0.13,0.15,0.85,0.87,0.14,13796.13,3626.8,14729.01,14293.49
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B63625,"$63,500 to 63,749.99",2026-08-03T21:00:00Z,between,63500.0,63749.99,0.2,0.23,0.77,0.8,0.18,8859.28,5342.73,16193.01,13830.26
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B63875,"$63,750 to 63,999.99",2026-08-03T21:00:00Z,between,63750.0,63999.99,0.17,0.2,0.8,0.83,0.21,7585.2,7107.26,13328.0,12674.34
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B64125,"$64,000 to 64,249.99",2026-08-03T21:00:00Z,between,64000.0,64249.99,0.12,0.14,0.86,0.88,0.12,2154.04,1987.41,17653.0,14721.0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B64375,"$64,250 to 64,499.99",2026-08-03T21:00:00Z,between,64250.0,64499.99,0.09,0.1,0.9,0.91,0.08,4676.01,4676.0,16591.01,15400.01
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B64625,"$64,500 to 64,749.99",2026-08-03T21:00:00Z,between,64500.0,64749.99,0.03,0.05,0.95,0.97,0.0,0.0,0.0,7429.0,12862.0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B64875,"$64,750 to 64,999.99",2026-08-03T21:00:00Z,between,64750.0,64999.99,0.0,0.03,0.97,1.0,0.01,450.0,200.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B65125,"$65,000 to 65,249.99",2026-08-03T21:00:00Z,between,65000.0,65249.99,0.0,0.03,0.97,1.0,0.01,6.0,6.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B65375,"$65,250 to 65,499.99",2026-08-03T21:00:00Z,between,65250.0,65499.99,0.0,0.03,0.97,1.0,0.01,111.64,111.64,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B65625,"$65,500 to 65,749.99",2026-08-03T21:00:00Z,between,65500.0,65749.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B65875,"$65,750 to 65,999.99",2026-08-03T21:00:00Z,between,65750.0,65999.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B66125,"$66,000 to 66,249.99",2026-08-03T21:00:00Z,between,66000.0,66249.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
kalshi,BTC,range,KXBTC-26AUG0317,KXBTC-26AUG0317-B66375,"$66,250 to 66,499.99",2026-08-03T21:00:00Z,between,66250.0,66499.99,0.0,0.01,0.99,1.0,0.0,0.0,0.0,0,0
